1594,191029
1199,994121
1319,836011
1548,967675
1303,254114
1483,39381
1149,494709
551,792705
1117,084638
1384,656153
1312,298785
1255,015869
1325,865792
1487,916146
1398,223159
1214,31485
1307,77645
1692,174964
1761,517441
1557,258623
1632,630881
1447,215127
1201,501566
1486,408701
1429,125785
1418,573669
1824,076415
1749,45788
1293,455721
1083,920844
1228,635579
1111,054857
1406,514107
1013,824645
1588,914971
1340,186521
1116,330915
1319,082289
1750,211603
1356,014695
786,200426
964,078955
1065,07778
1291,194553
1199,994121
1150,248431
1691,421242
1393,700824
1245,217476
997,996471
1286,672218
1432,140675
1518,818772
1600,974532
1212,053683
1746,44299
1195,471786
1402,745495
1484,147533
1062,06289
1405,006662
927,900271
1349,231192
725,148898
1236,926528
1325,865792
1499,221985
1127,636754
1785,636564
1151,002154
780,924368
1620,571319
1045,480993
1769,80839
1613,787816
1074,122451
915,84071
1248,986089
1840,658312
929,407716
1101,256464
940,713555
524,658692
1294,209443
1020,608148
1227,128134
1806,740796
750,021743
1378,626372
1138,942593
1537,661836
1042,466103
1223,359521
1029,652819
958,802897
1579,8703
1368,827979
1549,721397
1633,384603
1727,599925
1531,632055
1025,130483
1358,275863
1726,846203
1882,866776
1395,961991
1447,968849
1501,483152
658,821311
1328,880682
1510,527823
1253,508424
1325,112069
1004,026251
1506,75921
2105,968659
1239,187695
917,348155
1444,953959
1514,296436
691,985104
1255,769592
1311,545063
1103,517631
1405,760385
1062,816612
1314,559953
1548,967675
1506,75921
1578,362855
1272,351489
1243,710031
1347,723746
1362,798198
1313,80623
1513,542713
1475,856585
1220,344631
1374,104037
1497,714539
1426,110895
1389,178488
1779,606783
1448,722572
1270,090321
1539,169281
1829,352473
1239,941418
934,683774
1320,589734
1630,369713
1830,106196
1622,078765
1001,011361
1328,126959
1132,159089
1743,4281
1567,057016
1476,610307
1681,622848
1596,452197
969,355013
1915,276847
1224,866966
1539,169281
1610,019203
1371,842869
1282,903605
1347,723746
1258,784482
1915,276847
1542,184171
1285,164773
1199,994121
1386,163598
767,357362
1330,388127
1643,936719
1382,394985
1336,417908
1386,91732
1503,74432
1430,63323
1549,721397
1554,997455
2063,760195
1346,216301
1001,011361
1854,225318
1416,312501
1279,888715
841,975897
1625,093655
1371,089146
1399,730604
1502,236875
1775,084448
1161,55427
1444,953959
1339,432798
955,788006
1484,147533
1511,281546
1300,239224
1457,767243
1481,132643
1034,928877
1269,336598
1622,832487
1432,894398
1624,339932
1550,47512
1073,368728
1507,512933
1190,94945
1210,546237
939,959832
1391,439656
1517,311326
1722,323867
1239,941418
1533,1395
917,348155
1307,022727
1334,910463
1106,532522
1485,654978
1298,731779
1560,273513
1487,162423
1207,531347
924,131658
1417,819946
1300,992947
1371,842869
1247,478644
1016,839535
893,982755
1663,533506
1466,811914
1071,861283
1555,751178
1049,249606
844,237065
1459,274688
1192,456896
1166,830328
1150,248431
1101,256464
1080,152232
719,119117
1084,674567
1120,853251
881,923194
933,930052
529,181027
1056,033109
915,84071
1267,075431
1063,570335
1398,223159
1025,130483
887,199252
1079,398509
1043,219825
1130,651644
1408,021553
1251,247257
1631,877158
1475,856585
419,137531
1017,593258
1157,785657
1141,957483
826,147723
1045,480993
1166,830328
1054,525664
1330,388127
1309,283895
1291,194553
1008,548587
1388,424766
1089,950625
569,128324
1283,657327
1162,307992
1190,94945
1002,518806
1145,726096
1082,413399
832,177504
1259,538205
1439,677901
1564,042126
1443,446514
1264,06054
1011,563477
1163,061715
1575,347965
1433,64812
1511,281546
1190,195728
1124,621864
1300,239224
1179,643612
1469,826804
1198,486676
952,773116
1080,152232
918,8556
1709,510584
1447,215127
1527,863442
1604,743145
1390,685933
595,508614
869,863632
1858,747654
1143,464928
906,042316
884,938084
1245,971199
722,88773
994,98158
1030,406541
1282,903605
1230,143024
1102,010186
1766,039777
1458,520965
985,936909
1480,37892
1438,924178
1184,165947
1438,170456
1157,031934
1449,476294
1340,186521
1058,294277
1146,479818
1313,80623
1243,710031
1707,249416
1247,478644
1310,037618
1634,138326
1307,022727
1147,987263
1493,945926
1665,040952
1235,419082
1858,747654
1835,382254
1521,079939
1735,890874
1826,337583
1893,418892
1313,052508
1349,984914
1559,519791
1349,231192
1905,478454
1265,567986
1521,079939
1405,760385
1414,805056
1472,087972
1527,10972
1819,55408
1426,110895
1355,260972
1133,666534
1242,202586
1507,512933
1603,2357
1294,209443
1312,298785
1591,176139
1858,747654
1677,100513
1217,329741
1679,36168
1597,20592
1286,672218
1816,53919
1360,53703
1365,813088
1982,358157
1934,873634
1580,624023
1620,571319
1916,784292
1499,221985
1692,928687
1490,931036
1330,388127
1478,871475
1910,000789
1794,681235
1745,689267
1860,255099
1746,44299
1875,329551
1867,038602
1805,233351
1505,251765
1827,091306
1349,231192
1515,050159
1745,689267
1929,597576
1398,976882
1741,166932
1492,438481
1737,398319
1598,713365
2285,354633
1507,512933
1851,964151
1851,210428
1583,638913
1435,909288
1765,286054
1845,180647
1215,822295
1307,77645
1276,873824
1260,291927
1769,054667
2151,945736
1223,359521
1498,468262
1937,888525
1306,269005
1637,153216
2041,90224
2059,237859
2115,767053
1546,706507
1628,108545
1598,713365
1556,5049
1444,200236
1819,55408
1484,147533
1567,057016
1601,728255
1529,370888
1689,913797
1929,597576
1616,048984
1448,722572
1314,559953
1456,259798
1955,224144
1546,706507
1655,242558
1782,621674
1527,10972
1593,437307
1619,817597
2155,714349
1025,130483
1517,311326
1431,386953
1559,519791
1313,052508
1885,881667
1262,553095
1774,330725
1347,723746
1471,334249
2095,416543
1682,376571
1715,540364
2050,946911
2284,60091
2272,541349
1326,619514
982,922019
1229,389302
747,006852
1411,790166
1433,64812
1645,444165
1423,096004
1820,307802
1526,355997
1280,642437
1917,538015
1624,339932
1744,935545
1486,408701
1474,349139
1199,240399
1282,149882
1418,573669
1276,873824
1089,950625
1866,28488
1502,236875
1188,688283
1291,948276
1646,95161
1931,858744
1512,788991
1491,684759
1667,302119
1466,058191
1248,986089
1442,692791
1159,293102
1460,02841
1420,081114
1793,17379
1619,817597
1686,145184
1526,355997
1689,913797
1894,172615
1806,740796
1625,847377
1502,990597
1419,327391
1512,035268
1481,886365
955,788006
1959,746479
1787,897732
1576,101687
1425,357172
1607,004313
1309,283895
1511,281546
1807,494519
1813,524299
1602,481978
1847,441815
1466,811914
1685,391461
1688,406351
1577,609133
2063,760195
1603,989423
1977,082099
1919,04546
2606,440451
2252,190839
1642,429274
1126,129309
1285,164773
1196,979231
1424,603449
1538,415559
1885,127944
2374,293897
1788,651454
2053,961801
2373,540174
1772,069557
1619,817597
2008,738447
1930,351299
1447,968849
1364,305643
1663,533506
1680,869126
1656,750003
1425,357172
1885,127944
2100,692601
1778,853061
1680,115403
1842,91948
1983,111879
1894,172615
1713,279196
1909,247067
1111,054857
1594,944752
1457,01352
1490,177314
1722,323867
1799,20357
1375,611482
1663,533506
1273,105211
1408,775275
1524,848552
1533,893223
1817,292912
1666,548397
1599,467087
2456,449658
1781,867951
1830,106196
1058,294277
1275,366379
1925,828963
1778,853061
1828,598751
1658,257448
1417,066224
1582,885191
1290,440831
1437,416733
1613,034094
1572,333075
1984,619324
957,295451
1518,065049
1564,042126
1418,573669
1864,777435
1711,771751
965,5864
1461,535856
1413,297611
1279,888715
1949,194363
1661,272339
1497,714539
1967,283705
1665,794674
1866,28488
1785,636564
774,140865
1429,879507
1585,900081
1704,988248
1719,308977
1594,944752
1426,110895
1528,617165
1784,129119
1776,591893
1220,344631
1591,929862
1997,432608
1142,711205
1193,964341
1363,551921
1114,82347
1524,848552
1270,090321
1528,617165
1617,556429
1542,937894
1580,624023
1293,455721
1300,992947
1512,788991
936,944942
1284,41105
1279,134992
1421,588559
1013,824645
1955,977866
1580,624023
1287,42594
1532,385778
1346,216301
1402,745495
1378,626372
1687,652629
1100,502741
1551,982565
965,5864
1383,90243
1515,803881
1339,432798
1773,577003
1414,805056
1498,468262
1345,462579
941,467277
1307,77645
1552,736287
1172,860109
1368,074256
1454,752352
1060,555444
1558,766068
1077,891064
1082,413399
1889,65028
1261,799373
1163,815438
1466,811914
1321,343456
1460,782133
1223,359521
1358,275863
1691,421242
1608,511758
1298,731779
1259,538205
1680,869126
1379,380095
1188,688283
1197,732954
1624,339932
1408,021553
1154,770767
1473,595417
1191,703173
1044,72727
914,333264
1288,933385
1539,169281
1346,216301
1373,350314
1393,700824
875,13969
1453,244907
606,06073
1264,06054
1307,022727
865,341297
1547,460229
1463,043301
1423,096004
1307,022727
832,177504
1038,69749
1937,134802
1040,204935
1259,538205
1346,970024
1434,401843
1461,535856
1471,334249
989,705522
1395,208269
1229,389302
1190,195728
1023,623038
1195,471786
1294,209443
1377,87265
2060,745305
1108,039967
1382,394985
1113,316025
1119,345806
1426,864617
1432,140675
1431,386953
994,227858
1848,195538
1001,011361
1689,160074
1349,231192
1497,714539
1518,065049
1667,302119
1400,484327
1176,628721
1999,693776
1929,597576
1646,197887
1423,849727
1390,685933
1527,863442
1530,878333
1523,341107
1250,493534
2243,899891
1735,890874
535,964531
1307,77645
1731,368538
1621,325042
1532,385778
1423,096004
2297,414194
1508,266655
1283,657327
1445,707682
1104,271354
1336,417908
1238,433973
1649,9665
1450,230017
1832,367364
1274,612656
1996,678886
1463,797023
961,817787
1521,079939
1300,239224
1649,212777
1398,976882
1443,446514
1570,825629
2283,093465
1560,273513
1561,780958
1459,274688
1690,667519
1468,319359
1392,947101
1539,923004
1199,994121
1633,384603
1274,612656
1496,960817
1665,794674
1172,860109
1281,39616
1466,811914
1768,300945
1735,890874
1460,782133
1487,162423
2202,445149
1185,673392
1030,406541
1698,204745
1227,128134
1840,658312
1533,893223
1942,41086
1818,046635
1583,638913
1996,678886
1730,614816
1762,271164
1171,352663
1022,869316
1839,904589
1516,557604
1448,722572
1591,176139
1773,577003
1674,839345
1167,58405
1558,012346
895,4902
1123,868141
1182,658502
979,153406
1267,829153
1329,634405
1395,208269
2248,422226
1732,122261
1280,642437
1766,793499
1900,956118
1346,216301
774,140865
1530,878333
1104,271354
1157,031934
1883,620499
1261,04565
1647,705332
1558,012346
1204,516457
1371,842869
1457,01352
1207,531347
1535,400668
1165,322883
1692,928687
1717,047809
1346,216301
1796,18868
1299,485502
1724,585035
1107,286244
1511,281546
1683,884016
1579,116578
1641,675552
1469,826804
2087,879317
1536,154391
1216,576018
1787,144009
1130,651644
1292,701998
1367,320533
1452,491185
1230,896747
1556,5049
1362,798198
1582,885191
1873,822105
1119,345806
1561,027236
1136,681425
1276,120102
1580,624023
1230,896747
1594,944752
1394,454546
1691,421242
1314,559953
1442,692791
1704,988248
1178,136167
1580,624023
2014,014505
1613,034094
1386,163598
1328,126959
976,138516
1365,813088
997,242748
1280,642437
1436,663011
1309,283895
1164,56916
1840,658312
1588,161249
1311,545063
1628,108545
985,183187
1586,653803
987,444354
1380,133817
1444,200236
1907,739621
1409,528998
1209,792515
720,626562
1487,162423
1250,493534
1677,100513
1195,471786
919,609323
1368,074256
1311,545063
1073,368728
901,519981
1154,017044
1257,277037
1223,359521
1105,025077
1226,374412
899,258813
1411,790166
1209,792515
1119,345806
1145,726096
541,994311
985,936909
932,422606
1655,242558
1462,289578
972,369903
1212,053683
1612,280371
1363,551921
1687,652629
1435,155565
1096,734128
1265,567986
544,255479
1255,015869
1245,217476
1047,742161
1047,742161
1239,941418
1028,145374
1325,112069
1034,928877
715,350504
1080,152232
931,668884
1432,894398
1232,404192
1334,910463
1353,753527
1026,637929
1382,394985
1279,134992
1593,437307
1305,515282
1010,056032
1584,392636
1198,486676
1496,207094
1425,357172
1137,435147
1343,201411
1417,066224
1258,784482
1037,943767
1628,108545
1533,893223
1206,023902
1188,688283
1799,957293
1510,527823
1151,002154
1640,168106
1585,146358
1154,017044
1260,291927
1569,318184
1306,269005
1173,613831
1290,440831
1619,063874
1548,213952
1741,920654
1316,067398
1907,739621
1300,239224
1139,696315
1935,627357
1312,298785
1334,910463
1525,602275
1016,085812
1315,313676
1279,134992
980,660851
1106,532522
1303,254114
1551,982565
1790,912622
1533,893223
1209,792515
1701,973358
1524,848552
1769,80839
1349,984914
1003,272529
1396,715714
1056,033109
1439,677901
1162,307992
1432,894398
1234,66536
1230,143024
1558,766068
982,922019
1389,932211
1873,822105
1319,082289
1255,015869
1426,864617
1422,342282
1592,683584
1472,087972
1359,783308
1092,211793
1564,795849
1493,945926
1686,898906
1368,827979
1463,043301
1423,096004
1518,818772
1529,370888
1403,499217
1391,439656
1619,817597
1765,286054
1450,230017
1358,275863
1382,394985
1346,216301
1462,289578
1873,822105
1365,059366
1508,266655
1525,602275
1676,34679
1407,26783
1561,780958
1514,296436
1273,105211
1153,263322
1526,355997
1305,515282
1421,588559
1372,596592
1340,940243
1680,869126
1432,894398
1357,52214
1866,28488
2145,915956
1705,741971
1304,007837
1247,478644
1159,293102
1411,036443
1120,853251
2124,058001
1965,022537
1017,593258
1409,528998
1724,585035
1678,607958
1157,785657
1643,182997
1429,879507
1081,659677
1582,885191
1295,716889
1143,464928
1108,793689
1662,779784
1793,17379
1307,022727
1563,288404
1171,352663
1365,813088
1310,037618
1776,591893
1793,927512
1535,400668
2280,078575
1735,137151
1129,144199
1750,965325
1719,308977
1447,968849
1920,552905
1933,366189
1602,481978
1328,880682
1224,866966
1284,41105
1534,646946
1787,144009
1238,433973
1997,432608
1781,114228
1322,097179
1607,758036
1254,262147
979,153406
1055,279386
1572,333075
1193,964341
1913,015679
1782,621674
1721,570145
1335,664185
1755,487661
1493,945926
1646,95161
1844,426925
1459,274688
1322,850901
1630,369713
1880,605609
2068,28253
1704,234526
1426,110895
1371,089146
1587,407526
1668,809564
1741,166932
1737,398319
2151,192014
1840,658312
1635,645771
1637,906939
1593,437307
1279,888715
1063,570335
1193,210618
1414,051333
1619,817597
1888,142834
1741,166932
2012,50706
1512,035268
1593,437307
1788,651454
2059,237859
2332,839155
1944,672028
1754,733938
1812,770577
2008,738447
1775,83817
1282,149882
1883,620499
1824,830138
988,198077
1634,138326
1814,278022
2033,611292
1496,960817
1656,750003
1864,023712
1821,061525
1744,181822
1652,98139
1735,890874
1825,58386
1556,5049
1636,399494
789,969039
1480,37892
1461,535856
1787,897732
1641,675552
2113,505885
2140,639898
1772,82328
1870,053493
1663,533506
1699,71219
1813,524299
1868,546047
1558,766068
1843,673202
1446,461404
2298,921639
1567,057016
1720,816422
1716,294087
2080,342092
1870,053493
1665,794674
1512,035268
1347,723746
1770,562112
2387,107181
1385,409875
1734,383429
1925,828963
1654,488835
1945,42575
2298,167916
1270,844044
1065,07778
1801,464738
1586,653803
2018,53684
1406,514107
1894,172615
1734,383429
1735,890874
1819,55408
2384,846013
2301,182807
1558,012346
1559,519791
1837,643422
1908,493344
1705,741971
1826,337583
1869,29977
1438,924178
1704,234526
2457,957103
1805,987073
1817,292912
2035,87246
2036,626182
1812,770577
1892,66517
1924,321518
1683,884016
1554,243733
1485,654978
1634,138326
2071,297421
1321,343456
1549,721397
1910,754512
1860,255099
1911,508234
1694,436132
1608,511758
1622,832487
1727,599925
1988,387937
2024,566621
1672,578177
1574,594242
1234,66536
1745,689267
1469,073081
1641,675552
1560,273513
1607,004313
1419,327391
1327,373237
1665,040952
1640,168106
1289,687108
1671,070732
954,280561
1414,805056
1865,531157
1995,925163
1511,281546
1421,588559
1228,635579
1689,913797
1517,311326
1516,557604
1570,825629
1709,510584
1178,136167
1302,500392
1726,846203
1389,178488
1117,83836
1438,924178
1385,409875
1472,841694
1815,031744
1562,534681
1450,230017
1092,211793
1665,040952
1300,992947
1891,157725
1142,711205
1971,80604
1425,357172
1511,281546
1680,869126
1584,392636
1478,871475
1416,312501
1366,566811
1106,532522
1502,236875
1518,818772
1770,562112
1140,450038
1715,540364
1448,722572
1649,212777
1349,984914
1384,656153
829,162613
1098,241573
1391,439656
1163,061715
1722,323867
1405,760385
1675,593068
1464,550746
873,632245
1465,304469
1851,964151
1258,03076
1161,55427
1338,679076
1298,731779
1290,440831
1083,920844
966,340122
1251,247257
951,265671
1246,724921
1263,306818
1375,611482
1077,137341
1922,06035
1670,31701
1487,162423
1646,197887
939,20611
1186,427115
1322,097179
1218,083463
1377,87265
1572,333075
1201,501566
1236,172805
991,212967
706,305833
1199,994121
1326,619514
1152,509599
1206,777624
1379,380095
1208,28507
1462,289578
1313,052508
1181,904779
1513,542713
1615,295261
1409,528998
1458,520965
1794,681235
1472,841694
1674,085622
2044,163408
1671,824455
1573,84052
1453,99863
1230,143024
1496,960817
1530,878333
1238,433973
1239,187695
1444,200236
1390,685933
1519,572494
938,452387
1346,216301
1080,152232
1350,738637
1081,659677
1170,598941
1388,424766
1786,390286
1390,685933
1239,187695
1264,814263
1405,760385
1740,413209
1188,688283
1503,74432
931,668884
1798,449848
1612,280371
1029,652819
991,212967
965,5864
1242,202586
1208,28507
1154,017044
1536,908113
1715,540364
1504,498043
1588,914971
1438,170456
1345,462579
1217,329741
942,974722
1013,824645
1420,081114
1142,711205
1578,362855
1841,412035
918,101877
1324,358347
1814,278022
1602,481978
1432,140675
1876,083273
1564,795849
1527,863442
1916,03057
1707,249416
1803,725906
1637,906939
1487,916146
1368,074256
706,305833
1190,195728
1322,850901
1484,901256
945,989613
1003,272529
1946,179473
1294,963166
1074,876173
1472,841694
1496,960817
1279,888715
923,377935
961,064064
1380,133817
1192,456896
1524,848552
1021,36187
1449,476294
1617,556429
1798,449848
1464,550746
1599,467087
1873,068383
1389,178488
1148,740986
1378,626372
1577,609133
1351,492359
1490,931036
1343,201411
1788,651454
1423,096004
1801,464738
1498,468262
1576,85541
1733,629706
1332,649295
1406,514107
1187,93456
1467,565636
964,832677
1111,054857
1233,911637
1505,251765
843,483342
979,153406
1058,294277
1533,893223
1418,573669
1431,386953
1614,541539
1103,517631
1245,217476
1475,102862
1644,690442
1270,844044
1289,687108
1454,752352
1132,912812
1354,50725
1286,672218
1282,903605
1523,341107
1307,022727
1171,352663
1143,464928
1605,496868
878,908303
809,565826
1397,469437
928,653993
1365,813088
1582,131468
1122,360696
1026,637929
1302,500392
1405,006662
1306,269005
1827,845028
1538,415559
1529,370888
1438,170456
1483,39381
915,84071
1377,87265
1545,952784
839,714729
1247,478644
1155,524489
1187,180837
1129,144199
1207,531347
1561,027236
1243,710031
915,086987
1143,464928
1597,20592
1564,795849
1381,641262
1047,742161
1322,850901
1222,605799
1435,155565
1318,328566
1495,453372
1370,335424
1265,567986
1334,15674
1510,527823
1074,122451
777,909478
1377,118927
1109,547412
1273,105211
1561,027236
1501,483152
1604,743145
1567,810739
1646,95161
1106,532522
1408,775275
1237,68025
988,198077
1092,965515
1346,216301
1512,035268
1359,029585
1178,889889
1109,547412
1486,408701
900,012536
1227,128134
1830,859919
1667,302119
1854,979041
1521,079939
1584,392636
1372,596592
1309,283895
1447,968849
1285,918495
1478,117752
1255,769592
1126,129309
1117,084638
1573,086797
1252,754702
1113,316025
1394,454546
1368,074256
1352,999805
1099,749019
1622,832487
1245,217476
1162,307992
888,706697
1071,107561
1416,312501
1294,963166
1671,070732
1628,862268
1775,83817
1852,717873
1781,867951
1517,311326
1546,706507
958,049174
1677,854235
1493,945926
1377,118927
1235,419082
1277,627547
1577,609133
1466,058191
1522,587384
833,684949
1297,978056
1824,830138
1561,780958
1665,794674
873,632245
1151,755876
2085,61815
1702,72708
1221,852076
1581,377745
1695,189855
1123,114418
1637,153216
1189,442005
1595,698474
1740,413209
1632,630881
1516,557604
916,594432
1119,345806
1058,294277
1293,455721
1533,1395
1217,329741
1273,858934
1856,486486
1692,928687
1440,431623
844,990787
1486,408701
1459,274688
1080,905954
1392,947101
1163,815438
893,229032
1371,089146
1112,562302
1039,451212
1346,216301
1416,312501
1510,527823
1402,745495
1218,837186
1245,217476
1091,45807
1230,896747
2209,228652
1298,731779
1532,385778
1891,157725
1267,829153
804,289768
769,61853
1455,506075
1258,03076
1267,829153
1185,673392
1016,085812
1062,06289
1025,130483
1214,31485
1190,94945
1062,816612
1213,561128
1420,081114
1264,814263
1122,360696
1128,390476
1068,09267
1215,822295
1353,753527
997,242748
1122,360696
887,199252
1175,874999
838,207284
1361,290753
1230,143024
920,363045
918,8556
1022,115593
1215,068573
1446,461404
946,743335
1147,233541
1330,388127
899,258813
1073,368728
855,542903
961,064064
1189,442005
1137,435147
1081,659677
1026,637929
1536,908113
1270,844044
1135,927702
1469,073081
1028,145374
1262,553095
1022,115593
1405,006662
1286,672218
975,384793
1120,099528
870,617355
1230,896747
925,639103
1151,002154
1248,986089
1245,971199
1448,722572
1950,701808
1502,236875
954,280561
961,817787
1178,136167
1207,531347
1095,980406
1038,69749
1131,405367
1095,226683
979,153406
1084,674567
1352,246082
1170,598941
1430,63323
1253,508424
429,689647
920,363045
959,556619
783,939259
868,356187
1212,053683
1433,64812
1233,157915
1088,44318
887,952974
1031,913987
618,120292
1067,338948
765,849917
916,594432
1457,767243
1365,059366
1576,101687
1219,590908
1276,873824
1412,543888
1398,976882
1070,353838
1726,09248
1195,471786
1352,246082
991,96669
1414,051333
590,986279
795,99882
1132,159089
727,410065
939,959832
1114,069747
1303,254114
1278,381269
1248,986089
1289,687108
1354,50725
1219,590908
1378,626372
1567,810739
1552,736287
1033,421432
1538,415559
1020,608148
1300,239224
1701,973358
1093,719238
1464,550746
1501,483152
1444,200236
1499,221985
1132,159089
1335,664185
1592,683584
1465,304469
1545,952784
1175,121276
1276,873824
1322,097179
1383,90243
1201,501566
1164,56916
1097,487851
1177,382444
1229,389302
1216,576018
1613,034094
1413,297611
1310,037618
1288,933385
1671,824455
1569,318184
1062,816612
968,60129
1321,343456
1585,146358
1080,152232
1649,9665
1726,846203
1677,100513
1359,029585
1182,658502
1266,321708
1466,811914
1311,545063
1245,971199
1219,590908
1756,241383
1856,486486
1368,827979
1489,423591
1627,354823
1612,280371
1322,850901
1310,79134
1089,196902
1653,735113
1646,197887
1435,909288
1709,510584
1579,116578
2090,140485
2101,446324
1851,210428
1839,150867
1756,995106
1793,17379
881,169471
1487,162423
1289,687108
1223,359521
1707,249416
1399,730604
1645,444165
1334,15674
1417,819946
1601,728255
1511,281546
1554,243733
1677,100513
2474,539
2209,228652
1825,58386
1530,12461
1483,39381
1756,995106
1297,978056
1377,87265
1154,770767
1681,622848
2072,804866
1728,353648
1521,833662
1559,519791
1443,446514
1431,386953
1410,28272
1649,212777
1540,676726
1828,598751
1572,333075
1453,244907
1649,9665
1545,199062
1994,417718
1564,795849
1158,53938
1631,123436
1179,643612
1580,624023
1308,530172
1686,145184
1264,06054
2010,999615
1994,417718
1557,258623
1403,499217
1703,480803
1081,659677
1414,051333
1655,242558
1452,491185
1257,277037
1683,884016
1400,484327
1728,353648
1561,780958
1418,573669
